player_id,name_full,r,rbi,hr,sb,ba,score
665489,"Guerrero Jr., Vladimir",1.0,0.9487179487179487,1.0,0.3333333333333333,0.7003311258278145,0.7964764815758194
502671,"Goldschmidt, Paul",0.8292682926829268,0.8461538461538461,0.6458333333333334,1.0,0.6604477611940299,0.7963406466728273
518692,"Freeman, Freddie",0.975609756097561,0.7094017094017094,0.6458333333333334,0.6666666666666666,0.675,0.734502293099854
621566,"Olson, Matt",0.8211382113821138,0.9487179487179487,0.8125,0.3333333333333333,0.6092920353982302,0.7049963057663252
624413,"Alonso, Pete",0.6585365853658537,0.8034188034188035,0.7708333333333334,0.25,0.589572192513369,0.6144721829262719
571970,"Muncy, Max",0.7723577235772358,0.8034188034188035,0.75,0.16666666666666666,0.5613682092555332,0.6107622805836478
547989,"Abreu, Jose",0.6991869918699187,1.0,0.625,0.08333333333333333,0.5883392226148411,0.5991719095636187
663624,"Mountcastle, Ryan",0.6260162601626016,0.7606837606837606,0.6875,0.3333333333333333,0.5730337078651686,0.5961134124089729
458015,"Votto, Joey",0.5934959349593496,0.8461538461538461,0.75,0.08333333333333333,0.59765625,0.5741278728893058
663993,"Lowe, Nathaniel",0.6097560975609756,0.6153846153846154,0.375,0.6666666666666666,0.5938061041292639,0.5721226967483043
665120,"Walsh, Jared",0.5691056910569106,0.8376068376068376,0.6041666666666666,0.16666666666666666,0.624056603773585,0.5603204931541332
570731,"Schoop, Jonathan",0.6910569105691057,0.717948717948718,0.4583333333333333,0.16666666666666666,0.6247993579454254,0.5317609972926498
543068,"Cron, C.J.",0.5691056910569106,0.7863247863247863,0.5833333333333334,0.08333333333333333,0.6319148936170214,0.5308024075330771
519203,"Rizzo, Anthony",0.5934959349593496,0.5213675213675214,0.4583333333333333,0.5,0.5579637096774194,0.5262320998675247
605137,"Bell, Josh",0.6097560975609756,0.7521367521367521,0.5625,0.0,0.5873493975903615,0.5023484494576179
474832,"Belt, Brandon",0.5284552845528455,0.5042735042735043,0.6041666666666666,0.25,0.6161538461538462,0.5006098603293725
656555,"Hoskins, Rhys",0.5203252032520326,0.6068376068376068,0.5625,0.25,0.5552699228791774,0.49898654659376335
593934,"Sano, Miguel",0.5528455284552846,0.6410256410256411,0.625,0.16666666666666666,0.5026595744680851,0.49763948212313547
493329,"Gurriel, Yuli",0.6747967479674797,0.6923076923076923,0.3125,0.08333333333333333,0.7174528301886792,0.4960781207594369
666915,"Dalbec, Bobby",0.4065040650406504,0.6666666666666666,0.5208333333333334,0.16666666666666666,0.5395683453237411,0.46004781540621165
543333,"Hosmer, Eric",0.43089430894308944,0.5555555555555556,0.25,0.4166666666666667,0.6055992141453831,0.45174314906213897
641820,"Mancini, Trey",0.6260162601626016,0.6068376068376068,0.4375,0.0,0.5746402877697843,0.4489988309539985
542583,"Aguilar, Jesus",0.3983739837398374,0.7948717948717948,0.4583333333333333,0.0,0.5863028953229399,0.4475764014535811
467793,"Santana, Carlos",0.5365853658536586,0.5897435897435898,0.3958333333333333,0.16666666666666666,0.48185840707964606,0.4341374725353789
650490,"Diaz, Yandy",0.5040650406504065,0.5470085470085471,0.2708333333333333,0.08333333333333333,0.5758064516129032,0.3962093411877047
408234,"Cabrera, Miguel",0.3902439024390244,0.6410256410256411,0.3125,0.0,0.5768008474576272,0.38411407818445853
643524,"Schwindel, Frank",0.35772357723577236,0.36752136752136755,0.2916666666666667,0.16666666666666666,0.7345041322314051,0.38361648206437565
572233,"Walker, Christian",0.44715447154471544,0.39316239316239315,0.20833333333333334,0.0,0.5498753117206983,0.319705101952228
592567,"Moran, Colin",0.23577235772357724,0.42735042735042733,0.20833333333333334,0.08333333333333333,0.5801886792452831,0.30699562619719084
656252,"Bradley, Bobby",0.2926829268292683,0.3504273504273504,0.3333333333333333,0.0,0.4683673469387755,0.2889621915057455
596847,"Choi, Ji-Man",0.2926829268292683,0.38461538461538464,0.22916666666666666,0.0,0.5145348837209303,0.28419997236644995
644374,"Chang, Yu",0.2601626016260163,0.3333333333333333,0.1875,0.08333333333333333,0.5126582278481013,0.2753974992281568
642133,"Tellez, Rowdy",0.2764227642276423,0.3076923076923077,0.22916666666666666,0.0,0.5454545454545455,0.2717472568082324
656582,"Joe, Connor",0.18699186991869918,0.29914529914529914,0.16666666666666666,0.0,0.6410614525139665,0.25877305764892633
606213,"Mercedes, Yermin",0.21138211382113822,0.3162393162393162,0.14583333333333334,0.0,0.609375,0.25656595267875754
572228,"Voit, Luke",0.21138211382113822,0.29914529914529914,0.22916666666666666,0.0,0.5387323943661971,0.25568529479986024
657757,"Sheets, Gavin",0.18699186991869918,0.2905982905982906,0.22916666666666666,0.0,0.5625,0.25385136543673126
660294,"Tsutsugo, Yoshi",0.21951219512195122,0.27350427350427353,0.16666666666666666,0.0,0.4891304347826087,0.2297627140151
596129,"Vogelbach, Daniel",0.24390243902439024,0.20512820512820512,0.1875,0.0,0.4918604651162791,0.2256782218537749
656811,"O'Hearn, Ryan",0.18699186991869918,0.24786324786324787,0.1875,0.0,0.5052966101694916,0.22553034559028773
666179,"Beer, Seth",0.032520325203252036,0.02564102564102564,0.020833333333333332,0.0,1.0,0.2157989368355222
669374,"Hiura, Keston",0.13008130081300814,0.1623931623931624,0.08333333333333333,0.25,0.3771676300578035,0.2005950853194615
650331,"Diaz, Lewin",0.13008130081300814,0.1111111111111111,0.16666666666666666,0.0,0.46106557377049184,0.17378493047225554
622100,"Jones, Taylor",0.08943089430894309,0.13675213675213677,0.041666666666666664,0.0,0.5514705882352942,0.16386405719260813
