player_id,name_full,r,rbi,hr,sb,ba,score
521692,"Perez, Salvador",1.0,1.0,1.0,0.07692307692307693,0.44769585253456223,0.7049237858915278
592663,"Realmuto, J.T.",0.7272727272727273,0.6033057851239669,0.35416666666666663,1.0,0.4234693877551021,0.6216429133636926
669257,"Smith, Will",0.8068181818181819,0.628099173553719,0.5208333333333333,0.23076923076923078,0.41338854382332646,0.5199816926595583
575929,"Contreras, Willson",0.6931818181818182,0.47107438016528924,0.4375,0.38461538461538464,0.3619854721549638,0.4696714110234912
572287,"Zunino, Mike",0.7272727272727273,0.5123966942148761,0.6875,0.0,0.31081081081081086,0.4475960464596828
543877,"Vazquez, Christian",0.5795454545454546,0.4049586776859504,0.125,0.6153846153846154,0.4114160948222084,0.4272609684876458
518735,"Grandal, Yasmani",0.6818181818181819,0.5123966942148761,0.47916666666666663,0.0,0.3689196108550947,0.40846023071096393
606992,"Haase, Eric",0.5454545454545454,0.5041322314049587,0.4583333333333333,0.15384615384615385,0.34615384615384626,0.40158402203856747
425877,"Molina, Yadier",0.5113636363636364,0.5454545454545454,0.22916666666666666,0.23076923076923078,0.3983766233766234,0.3830261405261405
596142,"Sanchez, Gary",0.6136363636363636,0.4462809917355372,0.47916666666666663,0.0,0.2803058560238717,0.3638779756124878
553869,"Diaz, Elias",0.5909090909090909,0.36363636363636365,0.375,0.0,0.38207945900253604,0.3423249827095981
663886,"Stephenson, Tyler",0.6363636363636364,0.371900826446281,0.20833333333333331,0.0,0.47959183673469385,0.3392379265755889
669221,"Murphy, Sean",0.5340909090909091,0.487603305785124,0.35416666666666663,0.0,0.3109778262450018,0.3373677415575403
553882,"Narvaez, Omar",0.6136363636363636,0.4049586776859504,0.22916666666666666,0.0,0.43167701863354047,0.3358877453245042
543228,"Gomes, Yan",0.5568181818181819,0.4297520661157025,0.29166666666666663,0.0,0.39807613589848556,0.3352626100998073
595751,"Alfaro, Jorge",0.25,0.24793388429752067,0.08333333333333333,0.6153846153846154,0.378450363196126,0.3150204392423191
620443,"Torrens, Luis",0.4431818181818182,0.38842975206611574,0.3125,0.0,0.3753096614368291,0.30388424633695255
608348,"Kelly, Carson",0.46590909090909094,0.38016528925619836,0.2708333333333333,0.0,0.3688909774436091,0.2971597381884463
545358,"Stassi, Max",0.5113636363636364,0.2892561983471075,0.2708333333333333,0.0,0.3713272543059777,0.28855608447001097
607732,"Stallings, Jacob",0.4318181818181818,0.4380165289256198,0.16666666666666666,0.0,0.3831168831168832,0.2839236521054703
571466,"Barnhart, Tucker",0.46590909090909094,0.39669421487603307,0.14583333333333331,0.0,0.3858784893267653,0.27886302568904453
641598,"Garver, Mitch",0.32954545454545453,0.2809917355371901,0.2708333333333333,0.07692307692307693,0.4075224292615598,0.2731632059201229
600474,"Severino, Pedro",0.36363636363636365,0.38016528925619836,0.22916666666666666,0.0,0.3880512627214474,0.2722039164561352
543510,"McCann, James",0.32954545454545453,0.38016528925619836,0.20833333333333331,0.07692307692307693,0.3491428571428572,0.26882200224018404
605170,"Caratini, Victor",0.375,0.3223140495867769,0.14583333333333331,0.15384615384615385,0.33660429027841177,0.26671956540893516
641680,"Heim, Jonah",0.25,0.2644628099173554,0.20833333333333331,0.23076923076923078,0.2622641509433963,0.24316590499266316
455117,"Maldonado, Martin",0.4545454545454546,0.2975206611570248,0.25,0.0,0.20241286863270777,0.2408957968670374
608596,"Murphy, Tom",0.39772727272727276,0.2809917355371901,0.22916666666666666,0.0,0.27668901495616294,0.2369149379774585
642336,"Mejia, Francisco",0.3522727272727273,0.2892561983471075,0.125,0.0,0.41714285714285726,0.23673435655253838
680777,"Jeffers, Ryan",0.3181818181818182,0.2892561983471075,0.29166666666666663,0.0,0.26779026217228463,0.2333789890735754
643376,"Jansen, Danny",0.36363636363636365,0.23140495867768596,0.22916666666666666,0.0,0.3268633540372671,0.23021426860359667
595978,"Hedges, Austin",0.36363636363636365,0.25619834710743805,0.20833333333333331,0.07692307692307693,0.21878121878121884,0.22477446795628614
444489,"Pina, Manny",0.3068181818181818,0.2727272727272727,0.2708333333333333,0.0,0.24444444444444444,0.21896464646464647
624513,"Nunez, Dom",0.3522727272727273,0.2727272727272727,0.20833333333333331,0.0,0.243734335839599,0.21541353383458645
624431,"Trevino, Jose",0.26136363636363635,0.24793388429752067,0.10416666666666666,0.07692307692307693,0.36516290726817047,0.21111003430381423
605131,"Barnes, Austin",0.3181818181818182,0.19008264462809918,0.125,0.07692307692307693,0.30785714285714294,0.20360893651802742
645305,"Sanchez, Ali",0.0,0.0,0.0,0.0,1.0,0.2
641470,"Collins, Zack",0.2840909090909091,0.21487603305785125,0.08333333333333333,0.07692307692307693,0.2963369963369964,0.19111206974843342
672386,"Kirk, Alejandro",0.2159090909090909,0.19834710743801653,0.16666666666666666,0.0,0.3744588744588745,0.1910763478945297
488771,"Castro, Jason",0.25,0.17355371900826447,0.16666666666666666,0.0,0.3561840843720039,0.189280894009387
518595,"d'Arnaud, Travis",0.23863636363636365,0.21487603305785125,0.14583333333333331,0.0,0.32023239917976765,0.18391562584146318
668670,"Rogers, Jake",0.19318181818181818,0.14049586776859505,0.125,0.07692307692307693,0.3659924146649811,0.18031863550769428
543309,"Higashioka, Kyle",0.2272727272727273,0.2396694214876033,0.20833333333333331,0.0,0.22612879348630646,0.18028085511599407
543592,"Nola, Austin",0.17045454545454547,0.2396694214876033,0.041666666666666664,0.0,0.44549958711808424,0.17945804414537997
661388,"Contreras, William",0.2159090909090909,0.19008264462809918,0.16666666666666666,0.0,0.3071866783523226,0.1759690161112359
