player_id,name_full,w,sv,hld,so,er,bb,h,ip,SP,RP
519151,"Pressly, Ryan",2,3,31,72,14,12,37,54.333333333333336,False,True
519242,"Sale, Chris",6,0,0,218,72,37,123,147.1,True,False
519293,"Smith, Will",6,34,0,96,20,21,46,65.1,False,True
519326,"Strickland, Hunter",2,2,10,18,15,8,22,24.333333333333332,False,True
520980,"Baez, Pedro",7,1,25,69,24,23,43,69.66666666666667,False,True
521230,"Hendriks, Liam",4,25,8,124,17,21,61,85.0,False,True
523260,"Kelly, Joe",5,1,8,62,26,22,49,51.333333333333336,False,True
527048,"Perez, Martin",10,0,0,135,94,67,184,165.1,True,False
542585,"Cisnero, Jose",0,0,4,40,17,19,35,35.333333333333336,False,True
542881,"Anderson, Tyler",0,0,0,23,27,11,33,20.333333333333332,True,False
542914,"Bass, Anthony",2,5,6,43,19,17,30,48.0,False,True
542947,"Bleier, Richard",3,4,5,30,33,8,65,55.333333333333336,False,True
543037,"Cole, Gerrit",20,0,0,326,59,48,142,212.1,True,False
543101,"DeSclafani, Anthony",9,0,0,167,72,49,151,166.33333333333334,True,False
543135,"Eovaldi, Nathan",2,0,4,70,45,35,72,67.66666666666667,True,True
543243,"Gray, Sonny",11,0,0,205,56,68,122,175.1,True,False
543272,"Hand, Brad",6,34,0,84,21,18,53,57.333333333333336,False,True
543294,"Hendricks, Kyle",11,0,0,150,68,32,168,177.0,True,False
543339,"Hudson, Daniel",9,8,11,71,20,27,56,73.0,False,True
543475,"Lyles, Jordan",12,0,0,146,65,55,131,140.76666666666665,True,False
543507,"May, Trevor",5,2,17,79,21,26,43,64.1,False,True
543521,"McHugh, Collin",4,0,5,82,39,30,62,74.66666666666667,True,True
543606,"Odorizzi, Jake",15,0,0,178,62,53,139,159.0,True,False
543766,"Shaw, Bryan",3,1,12,58,43,29,69,72.0,False,True
544727,"Familia, Jeurys",4,0,14,63,38,42,62,60.0,False,True
544931,"Strasburg, Stephen",18,0,0,251,77,56,161,209.0,True,False
545333,"Bauer, Trevor",11,0,0,253,106,82,184,212.66666666666669,True,False
547179,"Lorenzen, Michael",1,7,21,85,27,28,68,83.1,False,True
547943,"Ryu, Hyun Jin",14,0,0,163,47,24,160,182.33333333333334,True,False
547973,"Chapman, Aroldis",3,37,0,85,14,25,38,57.0,False,True
548389,"Stripling, Ross",4,0,3,93,35,20,84,90.66666666666667,True,True
552640,"Kittredge, Andrew",1,0,3,58,23,12,51,49.666666666666664,True,True
554340,"Garcia, Yimi",1,0,4,66,25,14,40,62.333333333333336,False,True
554430,"Wheeler, Zack",11,0,0,195,86,50,196,195.1,True,False
570488,"Valdez, Phillips",0,0,0,18,7,9,17,16.0,False,True
570666,"Cessa, Luis",2,1,4,75,37,31,75,81.0,False,True
571578,"Corbin, Patrick",14,0,0,238,73,70,169,202.0,True,False
571670,"Floro, Dylan",5,0,6,42,22,14,46,46.666666666666664,False,True
571704,"Giles, Ken",2,23,0,83,11,17,36,53.0,False,True
571710,"Givens, Mychal",2,11,7,86,32,26,49,63.0,False,True
571760,"Heaney, Andrew",4,0,0,118,52,30,93,95.1,True,False
571901,"Loup, Aaron",0,0,1,5,0,1,2,3.3333333333333335,False,False
571927,"Matz, Steven",11,0,1,153,75,52,163,160.1,True,False
571945,"Mikolas, Miles",9,0,0,144,85,32,193,184.0,True,False
571948,"Milner, Hoby",0,0,1,3,3,1,4,3.6666666666666665,False,False
572070,"Richards, Garrett",0,0,0,11,8,6,10,8.333333333333334,True,False
572125,"Selman, Sam",0,0,1,10,5,6,6,10.1,False,True
572193,"Tepera, Ryan",0,0,2,14,12,8,20,21.333333333333332,False,True
572403,"VerHagen, Drew",4,0,1,51,38,23,70,58.0,True,True
572971,"Keuchel, Dallas",8,0,0,91,47,39,115,112.66666666666667,True,False
573009,"Mantiply, Joe",1,0,0,2,3,2,3,3.0,False,False
573124,"Rogers, Taylor",2,30,10,90,20,11,58,69.0,False,True
573186,"Stroman, Marcus",10,0,0,159,66,58,183,184.33333333333334,True,False
579328,"Kikuchi, Yusei",6,0,0,116,98,50,195,161.33333333333334,True,False
592094,"Adam, Jason",3,0,4,18,7,10,15,21.333333333333332,False,True
592332,"Gausman, Kevin",3,0,2,114,65,32,113,102.33333333333333,True,True
592351,"Gray, Jon",11,0,0,150,64,56,147,150.0,True,False
592390,"Hembree, Heath",1,2,4,46,17,18,34,39.666666666666664,False,True
592426,"Jackson, Luke",9,18,9,106,31,26,76,72.66666666666667,False,True
592454,"Kahnle, Tommy",3,0,27,88,25,20,45,61.333333333333336,False,True
592473,"Kolarek, Adam",6,1,19,45,20,16,48,54.66666666666667,False,True
592662,"Ray, Robbie",12,0,0,235,84,84,150,174.1,True,False
592761,"Smith, Caleb",10,0,0,168,77,60,128,153.1,True,False
592767,"Smyly, Drew",4,1,0,120,79,55,126,114.0,True,False
592773,"Stanek, Ryne",0,1,7,89,34,39,61,77.0,True,True
592789,"Syndergaard, Noah",10,0,0,202,94,50,194,197.33333333333334,True,False
592791,"Taillon, Jameson",2,0,0,30,17,8,34,37.333333333333336,True,False
592804,"Thornburg, Tyler",0,0,0,22,16,10,21,18.333333333333332,False,True
592826,"Velasquez, Vince",7,0,2,130,64,43,120,117.1,True,True
592836,"Walker, Taijuan",0,0,0,1,0,0,1,1.0,False,False
592858,"Wick, Rowan",2,2,5,35,9,16,22,33.333333333333336,False,True
592866,"Williams, Trevor",7,0,0,113,87,44,162,145.33333333333334,True,False
593423,"Montas, Frankie",9,0,0,103,28,23,84,96.0,True,False
593576,"Neris, Hector",3,28,2,89,22,24,45,67.66666666666667,False,True
593958,"Rodriguez, Eduardo",19,0,0,213,86,75,195,203.1,True,False
593974,"Peralta, Wandy",1,0,3,32,25,16,40,39.666666666666664,False,True
594311,"Gustave, Jandel",0,1,4,14,8,9,18,24.333333333333332,False,True
594577,"Mayers, Mike",0,0,1,16,14,11,21,19.0,False,True
594798,"deGrom, Jacob",11,0,0,255,55,44,154,204.0,True,False
594835,"Gonzales, Marco",16,0,0,147,90,56,210,203.0,True,False
594987,"Sadler, Casey",4,1,2,31,11,13,41,46.33333333333333,False,True
595014,"Treinen, Blake",6,16,3,59,32,37,58,58.666666666666664,False,True
595881,"Beede, Tyler",5,0,0,113,66,46,127,117.0,True,False
596001,"Junis, Jakob",9,0,0,164,102,58,192,175.1,True,False
596057,"Norris, Daniel",3,0,0,125,72,38,154,144.1,True,False
596071,"Peters, Dillon",4,0,0,55,43,26,85,72.0,True,True
596112,"Stephenson, Robert",3,0,11,81,27,24,43,64.66666666666667,False,True
596133,"Weaver, Luke",4,0,0,69,21,14,55,64.1,True,False
598264,"Barnes, Matt",5,4,26,110,27,38,51,64.1,False,True
598287,"Ramirez, Noe",5,0,3,79,30,20,59,67.66666666666667,True,True
600887,"Del Pozo, Miguel",1,0,0,11,11,8,10,9.1,False,True
600917,"Leclerc, Jose",2,14,7,100,33,39,52,68.66666666666667,True,True
601713,"Pivetta, Nick",4,1,1,89,56,39,103,93.66666666666667,True,True
605130,"Barlow, Scott",3,1,14,92,33,37,64,70.1,False,True
605135,"Bassitt, Chris",10,0,0,141,61,47,125,144.0,True,False
605151,"Bradley, Archie",4,18,7,87,28,36,67,71.66666666666667,False,True
605154,"Brebbia, John",3,0,13,87,29,27,59,72.66666666666667,False,True
605156,"Brooks, Aaron",6,0,0,82,69,34,118,110.0,True,True
605164,"Bundy, Dylan",7,0,0,162,86,58,161,161.33333333333334,True,False
605177,"Chafin, Andrew",2,0,23,68,22,18,52,52.666666666666664,False,True
605182,"Clevinger, Mike",13,0,0,169,38,37,96,126.0,True,False
605200,"Davies, Zach",10,0,0,102,63,51,155,159.33333333333334,True,False
605280,"Holmes, Clay",1,0,1,56,31,36,45,50.0,False,True
605288,"Houser, Adrian",6,0,1,117,46,37,101,111.1,True,True
605347,"Lopez, Jorge",4,1,0,109,87,42,140,123.66666666666667,True,True
605397,"Musgrove, Joe",11,0,1,157,84,39,168,170.1,True,False
605400,"Nola, Aaron",12,0,0,229,87,80,176,202.1,True,False
605447,"Romano, Jordan",0,0,5,21,13,9,17,15.1,False,True
605483,"Snell, Blake",6,0,0,147,51,40,96,107.0,True,False
605488,"Springs, Jeffrey",4,0,1,32,23,23,38,32.333333333333336,False,True
605513,"Turnbull, Spencer",3,0,0,146,76,59,154,148.1,True,False
605521,"Warren, Art",1,0,1,5,0,2,2,5.1,False,True
605525,"Wendelken, J.B.",3,0,1,34,13,9,21,32.666666666666664,False,True
605538,"Wisler, Matt",3,0,8,63,32,16,56,51.33333333333333,True,True
605540,"Woodruff, Brandon",11,0,0,143,49,30,109,121.66666666666667,True,False
606149,"Gallegos, Giovanny",3,1,19,93,19,16,44,74.0,False,True
606160,"Montero, Rafael",2,0,7,34,8,5,23,29.0,False,True
606303,"Payamps, Joel",0,0,0,3,2,3,4,4.0,False,False
606424,"Garcia, Jarlin",4,0,6,39,17,16,40,50.666666666666664,False,True
607074,"Rodon, Carlos",3,0,0,46,20,17,33,34.666666666666664,True,False
607200,"Fedde, Erick",4,0,0,41,39,33,81,78.0,True,True
607237,"Garrett, Amir",5,0,22,78,20,35,44,56.0,False,True
607455,"Banda, Anthony",0,0,0,2,3,0,6,4.0,False,False
607481,"Bummer, Aaron",0,1,27,60,16,24,43,67.66666666666667,False,True
607536,"Freeland, Kyle",3,0,0,79,78,39,126,104.1,True,False
607572,"Howard, Sam",2,0,0,23,14,10,21,19.0,False,True
607625,"Lugo, Seth",7,6,21,104,24,16,56,80.0,False,True
607644,"Means, John",12,0,0,121,62,38,138,155.0,True,False
607755,"Vasquez, Andrew",0,0,0,0,3,2,0,0.0,False,False
608032,"Estevez, Carlos",2,0,11,81,30,23,70,72.0,False,True
608331,"Fried, Max",17,0,0,173,74,47,174,165.33333333333334,True,False
608337,"Giolito, Lucas",14,0,0,228,67,57,131,176.33333333333334,True,False
608344,"Irvin, Cole",2,1,0,31,27,13,45,41.666666666666664,True,True
608371,"Sims, Lucas",2,0,3,57,22,19,31,43.0,True,True
608379,"Wacha, Michael",6,0,0,104,67,55,143,126.66666666666667,True,True
608566,"Marquez, German",12,0,0,175,92,35,174,174.0,True,False
608638,"Chargois, JT",1,0,0,28,15,5,21,21.333333333333332,False,True
608648,"Duffey, Tyler",5,0,16,82,16,14,44,57.666666666666664,False,True
608678,"Leone, Dominic",1,1,0,46,25,22,39,40.666666666666664,False,True
608716,"Steckenrider, Drew",0,0,3,14,10,5,9,14.1,False,True
608717,"Stratton, Chris",1,0,1,69,47,33,93,76.0,True,True
608718,"Suter, Brent",4,0,2,15,1,1,10,18.333333333333332,False,True
608723,"Voth, Austin",2,0,0,44,16,13,33,43.666666666666664,True,False
612434,"Castro, Miguel",1,2,9,71,38,41,63,73.1,False,True
613534,"Adams, Austin",2,0,10,53,14,16,20,32.0,False,True
614179,"Ruiz, Jose",1,0,1,35,25,24,56,40.0,False,True
615698,"Quantrill, Cal",6,0,1,89,59,28,106,103.0,True,True
621107,"Eflin, Zach",10,0,0,129,75,48,172,163.1,True,False
621111,"Buehler, Walker",14,0,0,215,66,37,153,182.1,True,False
621112,"Blackburn, Paul",0,0,0,8,13,4,19,11.0,False,False
621114,"Burr, Ryan",1,0,0,20,10,8,17,19.333333333333332,False,True
621219,"Mills, Alec",1,1,0,42,11,11,31,36.0,True,True
621237,"Alvarado, Jose",1,7,8,39,16,27,29,30.0,False,True
621242,"Diaz, Edwin",2,26,1,99,36,22,58,58.0,False,True
621244,"Berrios, Jose",14,0,0,195,82,51,194,200.1,True,False
621249,"Underwood Jr., Duane",0,0,0,13,7,3,13,11.333333333333334,False,True
621295,"Wittgren, Nick",5,4,12,60,18,15,47,57.666666666666664,False,True
621345,"Minter, A.J.",3,5,5,35,23,23,36,29.333333333333332,False,True
621363,"Poche, Colin",5,2,16,72,27,19,33,51.666666666666664,False,True
621366,"Borucki, Ryan",0,0,0,6,8,6,15,6.666666666666667,False,False
621368,"Hearn, Taylor",0,0,0,0,4,4,3,0.3333333333333333,False,False
621381,"Strahm, Matt",6,0,6,118,60,22,121,114.66666666666667,True,True
622072,"Wood, Alex",1,0,0,30,23,9,41,35.666666666666664,True,False
622250,"Sborz, Josh",0,0,0,7,8,4,10,9.0,False,True
622251,"Staumont, Josh",0,0,0,15,8,10,21,19.333333333333332,False,True
622253,"Tate, Dillon",0,0,1,20,15,9,18,21.0,False,True
622491,"Castillo, Luis",15,0,0,226,72,79,139,190.33333333333334,True,False
622554,"Dominguez, Seranthony",3,0,9,29,11,12,24,24.333333333333332,False,True
622608,"Senzatela, Antonio",11,0,0,76,93,57,161,124.66666666666667,True,False
622663,"Severino, Luis",1,0,0,17,2,6,6,12.0,True,False
622694,"Hernandez, Elieser",3,0,0,85,46,26,76,82.1,True,True
623149,"Sewald, Paul",1,1,0,22,10,3,18,19.333333333333332,False,True
623167,"Flexen, Chris",0,0,0,10,10,13,15,13.333333333333334,False,True
623352,"Hader, Josh",3,37,6,138,22,20,41,75.66666666666667,False,True
623465,"Phillips, Evan",0,0,3,40,20,20,32,28.0,False,True
623474,"Herget, Jimmy",0,0,0,0,3,3,8,6.1,False,True
624133,"Suarez, Ranger",6,0,7,42,17,12,52,48.666666666666664,False,True
625643,"Lopez, Reynaldo",10,0,0,169,110,65,203,184.0,True,False
628452,"Iglesias, Raisel",3,34,3,89,31,21,61,67.0,False,True
628711,"Urias, Julio",4,4,8,85,22,27,59,79.66666666666667,True,True
640451,"Harvey, Hunter",1,0,1,11,1,4,3,6.1,False,True
640455,"Manaea, Sean",4,0,0,30,4,7,16,29.333333333333332,True,False
640462,"Puk, A.J.",2,0,2,13,4,5,10,11.1,False,True
641154,"Lopez, Pablo",5,0,0,95,63,27,111,111.1,True,False
641302,"Alexander, Tyler",1,0,0,47,29,7,68,53.666666666666664,True,True
641482,"Cortes, Nestor",5,0,2,69,42,28,75,66.66666666666667,False,True
641627,"Gott, Trevor",7,1,1,57,26,17,41,52.666666666666664,False,True
641712,"Hudson, Dakota",16,1,0,136,65,86,160,174.33333333333334,True,False
641729,"Jimenez, Joe",4,9,15,82,29,23,56,59.666666666666664,False,True
641743,"Kay, Anthony",1,0,0,13,9,5,15,14.0,False,False
641745,"Keller, Brad",7,0,0,122,77,70,154,165.1,True,False
641755,"Kinley, Tyler",3,1,1,46,20,36,43,49.333333333333336,False,True
641778,"Lauer, Eric",8,0,0,138,74,51,158,149.33333333333334,True,False
641793,"Littell, Zack",6,0,1,32,11,9,34,37.0,False,True
641816,"Mahle, Tyler",3,0,0,129,74,34,136,129.33333333333334,True,False
641835,"Mayza, Tim",1,0,18,55,28,27,45,51.333333333333336,False,True
641941,"Pagan, Emilio",4,20,8,96,18,13,45,70.0,False,True
642028,"Rogers, Josh",0,0,0,5,14,6,18,14.1,False,True
642100,"Speier, Gabe",0,0,1,10,6,6,5,7.1,False,True
642121,"Sulser, Cole",0,0,0,9,0,3,5,7.1,False,True
642152,"Trivino, Lou",4,0,17,57,35,31,61,60.0,False,True
642207,"Williams, Devin",0,0,2,14,6,6,18,13.333333333333334,False,True
642232,"Yarbrough, Ryan",11,0,0,117,65,20,121,141.33333333333334,True,True
642397,"Soto, Gregory",0,0,2,45,37,33,74,57.666666666666664,True,True
642528,"Loaisiga, Jonathan",2,0,1,37,16,16,31,31.333333333333332,True,True
642545,"Barria, Jaime",4,0,0,75,59,27,92,82.66666666666667,True,True
642547,"Peralta, Freddy",7,1,5,115,50,37,87,85.0,True,True
642701,"Santana, Dennis",0,0,0,6,4,4,6,5.0,False,False
642770,"Guerra, Javy",0,0,0,6,5,3,7,8.333333333333334,False,True
643256,"Cimber, Adam",6,1,19,41,28,19,56,56.666666666666664,False,True
643290,"Dunn, Justin",0,0,0,5,2,9,2,6.666666666666667,True,False
643316,"Fry, Paul",1,3,11,55,34,29,54,57.333333333333336,False,True
643327,"Godley, Zack",4,2,0,70,61,42,96,92.0,True,True
643338,"Green, Chad",4,2,4,98,32,19,66,69.0,True,True
643511,"Rogers, Tyler",2,0,5,16,2,3,12,17.333333333333332,False,True
643615,"Zeuch, T.J.",1,0,0,20,12,11,22,22.333333333333332,True,False
645261,"Alcantara, Sandy",6,0,0,151,85,81,179,197.1,True,False
650382,"Hernandez, Darwinzon",0,0,4,57,15,26,27,30.333333333333332,False,True
650530,"Garcia, Bryan",0,0,1,7,9,5,9,6.666666666666667,False,True
650556,"Abreu, Bryan",0,0,0,13,1,3,4,8.333333333333334,False,True
650633,"King, Michael",0,0,0,1,0,0,2,2.0,False,False
650644,"Civale, Aaron",3,0,0,46,15,16,44,57.666666666666664,True,False
650671,"Quijada, Jose",2,1,4,44,19,26,27,29.333333333333332,False,True
650893,"Cabrera, Genesis",0,1,2,19,11,11,23,20.333333333333332,False,True
650895,"Castillo, Diego",5,8,17,81,26,26,59,68.66666666666667,True,True
656222,"Beeks, Jalen",6,1,2,89,50,40,115,104.1,True,True
656271,"Burke, Brock",0,0,0,14,22,11,30,26.333333333333332,True,False
656302,"Cease, Dylan",4,0,0,81,47,35,78,73.0,True,False
656322,"Coonrod, Sam",5,0,0,20,11,15,19,27.333333333333332,False,True
656354,"Davis, Austin",0,0,0,24,15,14,22,20.333333333333332,False,True
656427,"Flaherty, Jack",11,0,0,231,60,55,135,196.1,True,False
656546,"Hoffman, Jeff",2,0,0,68,51,34,77,70.0,True,False
656605,"Keller, Mitch",1,0,0,65,38,16,72,48.0,True,False
656685,"Martin, Brett",2,0,5,62,33,18,72,62.333333333333336,False,True
656686,"Martin, Corbin",1,0,0,19,12,12,23,19.333333333333332,True,False
656713,"McKay, Brendan",2,0,0,56,28,16,53,49.0,True,False
656756,"Montgomery, Jordan",0,0,0,5,3,0,7,4.0,False,False
656794,"Newcomb, Sean",6,1,16,65,24,29,61,68.1,True,True
656887,"Reid-Foley, Sean",2,0,0,28,15,21,33,31.333333333333332,True,False
656945,"Scott, Tanner",1,0,2,37,14,19,28,26.333333333333332,False,True
656954,"Sheffield, Justus",0,0,0,37,22,18,44,36.0,True,False
657024,"Swanson, Erik",1,2,1,52,37,12,56,58.0,True,True
657031,"Taylor, Josh",2,0,6,62,16,16,40,47.333333333333336,False,True
657053,"Toussaint, Touki",4,0,2,45,26,26,44,41.666666666666664,False,True
657097,"Webb, Jacob",4,2,9,28,5,12,24,32.333333333333336,False,True
657140,"Wright, Kyle",0,0,0,18,19,13,24,19.333333333333332,True,False
657141,"Yamamoto, Jordan",4,0,0,82,39,36,54,78.66666666666667,True,False
657277,"Webb, Logan",2,0,0,37,23,14,44,39.666666666666664,True,False
657571,"Ferguson, Caleb",1,0,5,54,24,27,39,44.666666666666664,False,True
657612,"Hill, Tim",2,1,9,39,16,13,31,39.666666666666664,False,True
657624,"James, Josh",5,1,6,100,32,35,46,61.333333333333336,False,True
658551,"Fernandez, Junior",0,0,0,16,7,6,9,11.333333333333334,False,True
658648,"Avila, Pedro",0,0,0,5,1,2,4,5.1,False,False
659275,"Lamet, Dinelson",3,0,0,105,33,30,62,73.0,True,False
660546,"Diaz, Yennsy",0,0,0,0,2,4,1,0.6666666666666666,False,False
660623,"Ynoa, Huascar",0,0,0,3,6,1,6,3.0,False,False
660761,"Suarez, Jose",2,0,0,72,64,33,100,81.0,True,False
660813,"Graterol, Brusdar",1,0,1,10,5,2,10,9.333333333333334,False,True
660896,"Alcala, Jorge",0,0,0,1,0,1,1,1.3333333333333333,False,False
661403,"Clase, Emmanuel",2,1,4,21,6,6,20,23.333333333333332,False,True
662253,"Munoz, Andres",1,1,8,30,10,11,16,23.0,False,True
663423,"Thornton, Trent",6,0,0,149,83,61,156,154.1,True,False
663432,"Rainey, Tanner",2,0,9,74,21,38,32,48.333333333333336,False,True
663465,"Allard, Kolby",4,0,0,33,25,19,52,45.333333333333336,True,False
663531,"Allen, Logan",2,0,0,17,19,13,36,27.666666666666664,True,True
663567,"Lambert, Peter",3,0,0,57,72,36,119,89.1,True,False
663776,"Sandoval, Patrick",0,0,0,42,22,19,35,39.333333333333336,True,False
663855,"Hicks, Jordan",2,14,3,31,10,11,16,28.333333333333332,False,True
663978,"Paddack, Chris",9,0,0,153,52,31,107,140.33333333333334,True,False
664054,"Stashak, Cody",0,0,1,25,9,1,29,25.0,False,True
664062,"Gonsolin, Tony",4,1,0,37,13,15,26,40.0,True,True
664092,"Poppen, Sean",0,0,0,9,7,5,10,8.1,False,False
664126,"Fairbanks, Pete",2,2,3,28,16,10,25,20.433333333333334,False,True
664192,"Lucchesi, Joey",10,0,0,158,76,56,144,163.33333333333334,True,False
664199,"Clarke, Taylor",5,1,0,68,50,30,86,84.66666666666667,True,True
664208,"Maton, Phil",0,0,2,33,25,12,38,36.43333333333333,False,True
664285,"Valdez, Framber",4,0,0,68,46,44,74,70.66666666666667,True,True
664353,"Urquidy, Jose",2,0,0,40,18,7,38,41.0,True,False
664854,"Helsley, Ryan",2,0,1,32,12,12,34,36.666666666666664,False,True
666200,"Luzardo, Jesus",0,2,2,16,2,3,5,12.0,False,True
668676,"Plesac, Zach",8,0,0,88,49,40,102,115.66666666666667,True,False
668678,"Gallen, Zac",3,0,0,96,25,36,62,80.0,True,False
669060,"Wilson, Bryse",1,0,0,16,16,10,26,20.0,True,False
669203,"Burnes, Corbin",1,1,4,70,48,20,70,49.0,True,True
669456,"Bieber, Shane",15,0,0,259,78,40,186,214.1,True,False
670280,"Bednar, David",0,0,2,14,8,5,10,11.0,False,True
670950,"Richards, Trevor",6,0,1,127,61,56,127,135.33333333333334,True,True
671790,"Bolanos, Ronald",0,0,0,19,13,12,17,19.333333333333332,True,False
672335,"Perez, Cionel",1,0,0,7,10,2,11,9.0,False,True
675916,"Karinchak, James",0,0,0,8,1,1,3,5.1,False,True
676606,"Margevicius, Nick",2,0,0,42,43,19,73,57.0,True,True
