player_id,name_full,r,rbi,hr,sb,ba,score
608070,"Ramirez, Jose",1.0,0.9787234042553191,1.0,0.625,0.776255707762557,0.8759958224035753
592518,"Machado, Manny",0.9777777777777779,1.0,0.9411764705882353,0.375,0.8063616071428571,0.8200631711017741
624415,"Biggio, Cavan",0.9111111111111111,0.5957446808510638,0.47058823529411764,0.375,0.6640625,0.6033013054512585
553993,"Suarez, Eugenio",0.6444444444444445,0.8085106382978723,0.8823529411764706,0.125,0.5366161616161617,0.5993848371069899
646240,"Devers, Rafael",0.7111111111111111,0.9148936170212766,0.6470588235294118,0.0,0.6984105603448276,0.5942948224013254
605119,"Anderson, Brian",0.6,0.8085106382978723,0.6470588235294118,0.0,0.67734375,0.5465826423654568
543685,"Rendon, Anthony",0.6444444444444445,0.6595744680851063,0.5294117647058824,0.0,0.7589285714285714,0.5184718497328008
600869,"Candelario, Jeimer",0.6666666666666667,0.6170212765957447,0.4117647058823529,0.0625,0.7896959459459459,0.509529719018142
621563,"Wendle, Joey",0.5333333333333333,0.36170212765957444,0.23529411764705882,0.5,0.7589285714285714,0.47785163001370756
570482,"Urshela, Gio",0.5333333333333333,0.6382978723404256,0.3529411764705882,0.0625,0.7915976821192053,0.47573401285271055
593643,"Alberto, Hanser",0.7777777777777778,0.46808510638297873,0.1764705882352941,0.1875,0.7519977168949771,0.47236623785820553
542340,"Villar, Jonathan",0.2888888888888889,0.3191489361702128,0.11764705882352941,1.0,0.6173986486486487,0.4686167065062559
446334,"Longoria, Evan",0.5777777777777778,0.5957446808510638,0.4117647058823529,0.0,0.6743847150259068,0.45193437590742025
656305,"Chapman, Matt",0.48888888888888893,0.5319148936170213,0.5882352941176471,0.0,0.6172975352112676,0.445267322366965
664761,"Bohm, Alec",0.5333333333333333,0.48936170212765956,0.23529411764705882,0.0625,0.8964843750000001,0.4433947056216104
663586,"Riley, Austin",0.5333333333333333,0.5744680851063829,0.47058823529411764,0.0,0.6358045212765958,0.44283883500208593
571448,"Arenado, Nolan",0.5111111111111112,0.5531914893617021,0.47058823529411764,0.0,0.6713598901098901,0.4412501451753642
457759,"Turner, Justin",0.5777777777777778,0.48936170212765956,0.23529411764705882,0.0625,0.8145833333333332,0.43590338617716584
542932,"Berti, Jon",0.4666666666666667,0.2978723404255319,0.11764705882352941,0.5625,0.6861979166666667,0.426176796516479
641531,"Dozier, Hunter",0.6444444444444445,0.2553191489361702,0.3529411764705882,0.25,0.6052215189873418,0.42158525776770894
660162,"Moncada, Yoan",0.6222222222222222,0.5106382978723404,0.3529411764705882,0.0,0.59765625,0.4166915893130302
519058,"Moustakas, Mike",0.2888888888888889,0.5744680851063829,0.47058823529411764,0.0625,0.6115107913669066,0.4015912001312592
605204,"Davis, J.D.",0.5777777777777778,0.40425531914893614,0.3529411764705882,0.0,0.6570723684210527,0.39840932836367093
663647,"Hayes, Ke'Bryan",0.37777777777777777,0.23404255319148937,0.29411764705882354,0.0625,1.0,0.39368759560561817
608324,"Bregman, Alex",0.4222222222222222,0.46808510638297873,0.3529411764705882,0.0,0.6423611111111112,0.37712192323738003
518626,"Donaldson, Josh",0.3111111111111111,0.23404255319148937,0.3529411764705882,0.0,0.5902777777777778,0.2976745237101933
641645,"Guillorme, Luis",0.13333333333333333,0.19148936170212766,0.0,0.125,0.8854166666666666,0.26704787234042554
622666,"Camargo, Johan",0.35555555555555557,0.19148936170212766,0.23529411764705882,0.0,0.53125,0.26271780698094843
669289,"Espinal, Santiago",0.22222222222222224,0.1276595744680851,0.0,0.0625,0.7083333333333334,0.22414302600472813
647351,"Toro, Abraham",0.2888888888888889,0.19148936170212766,0.1764705882352941,0.0625,0.3969109195402299,0.2232519516733081
501303,"Adrianza, Ehire",0.22222222222222224,0.06382978723404255,0.0,0.0625,0.507373595505618,0.17118512099237657
621011,"Schrock, Max",0.022222222222222223,0.02127659574468085,0.058823529411764705,0.0,0.46875000000000006,0.11421446947573358
642721,"Gutierrez, Kelvin",0.0,0.0,0.0,0.0,0.2951388888888889,0.059027777777777776
665947,"Apostel, Sherten",0.022222222222222223,0.0,0.0,0.0,0.265625,0.05756944444444444
621550,"Wisdom, Patrick",0.0,0.0,0.0,0.0,0.0,0.0
